StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,01,02,03,03a,04,04a,05,05a,05b,06,06a,07,08,09,09_10_TEXT,10,10a,11a,11b,11c,coursename,topic,cohort,version,link,prog,link2
2021-10-18 12:55:50,2021-10-18 12:56:47,IP Address,5.151.173.154,87,57,False,2021-10-25 12:56:49,R_1PaRzItk3658j34,,,,,,,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,,,No,,,,Recommended by a friend/colleague,,Yes,,online,,,Stata Fundamentals 2: Do-files and computing variables ,Stata,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EY3Wk-U6f9dFiHK_ejHvwO4B_SfwFl7tCZaNFmcyRUXmDA?e=csF7gp,SR,
2021-10-18 12:56:58,2021-10-18 12:59:06,IP Address,5.151.173.154,87,128,False,2021-10-25 12:59:08,R_50yF2tt1CxYWVA5,,,,,,,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,,,No,,,,Recommended by a friend/colleague,,No,,online,,,Stata Fundamentals 3: Linear regression ,Stata,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EQWeiWIM-INNn4x4dtl2v7QBC8JfXMNXEzRCO59h-xFxLw?e=deAXRx,SR,
2021-10-26 04:38:34,2021-10-26 04:40:06,IP Address,158.143.8.233,100,91,True,2021-10-26 04:40:08,R_3NxQdvz4Keb5FHL,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,excellent one on one session,Yes,No,,excellent,no,Recommended by a friend/colleague,,Yes,,in-person,,,PowerPoint 2: Formatting Slides    ,PowerPoint,,21-22,,Prod,
2021-10-26 05:54:27,2021-10-26 05:57:44,IP Address,5.151.173.140,100,196,True,2021-10-26 05:57:46,R_3HXkhOst1HeXAEw,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,Yes,"Very simple and very clear. I knew nothing about R (and still don't haha), but I feel much more confident in learning about it and becoming proficient in it",Yes,No,,Clear and accessible,"I liked how there was few people, that made it feel like I could get help whenever I needed.","Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,"The in-person wasn't available haha, but after doing it online I prefer it online. If I was doing more complex stuff I'd want to be in person, but at this level I think online is much more efficient","R Fundamentals 2: Vectors, Functions, and Indexing ",R,,21-22,https://lsecloud.sharepoint.com/:f:/s/TEAM_APD-DSL-Digital-Skills-Trainers/EmUo-IOFzsxFjPujn5poqp4BKnYT46Eg1qoA5o1fSHr6Lw?e=ClUXO2,DS,
2021-10-26 05:58:24,2021-10-26 05:59:01,IP Address,158.143.8.156,100,36,True,2021-10-26 05:59:03,R_AsXQEW6O6MhwcMh,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,great,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,more natural interaction,,"R Fundamentals 3: Strings, Factors, and Type Conversion ",R,,21-22,https://lsecloud.sharepoint.com/:f:/s/TEAM_APD-DSL-Digital-Skills-Trainers/ElrN79ulZINElxjPz6Tx4VMBo1NWK7TEaket80nhJMPUwg?e=EjSyVn,DS,
2021-10-26 05:59:27,2021-10-26 06:00:21,IP Address,94.119.64.77,100,54,True,2021-10-26 06:00:21,R_1OwcbJzCIlnqLez,,,,,51.78619384765625,-1.2230987548828125,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,,,"R Fundamentals 3: Strings, Factors, and Type Conversion ",R,,21-2,https://lsecloud.sharepoint.com/:f:/s/TEAM_APD-DSL-Digital-Skills-Trainers/ElrN79ulZINElxjPz6Tx4VMBo1NWK7TEaket80nhJMPUwg?e=EjSyVn,DS,
2021-10-26 05:59:30,2021-10-26 06:02:56,IP Address,158.143.8.212,100,205,True,2021-10-26 06:02:57,R_9sMYxaoJk1u8chz,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,No,,,No,,amazing,It was useful for people who do not have any knowledge in R-programme,"Other, please describe:",Classmate,Yes,,in-person,I have seminars to take,,R,,,,,,
2021-10-26 08:56:54,2021-10-26 08:58:30,IP Address,158.143.8.150,100,96,True,2021-10-26 08:58:31,R_2EzRGW1P66lZNMm,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,Very helpful.," N/A","Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,I think it is easier to get feedback and exchange ideas in person; it helps to have a dedicated classroom where we can quietly work.,,Excel 4a: Lookup Functions   ,Excel,,21-22,,Prod,
2021-10-26 08:58:58,2021-10-26 08:59:37,IP Address,158.143.113.44,100,38,True,2021-10-26 08:59:37,R_W6vDCCKaJBoZEn7,,,,,51.5074005126953125,-0.119598388671875,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,No,,,No,,Great!,No.,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,Had no choice,,Excel 4a: Lookup Functions   ,Excel,,21-22,,Prod,
2021-10-26 08:58:43,2021-10-26 09:00:32,IP Address,158.143.8.153,100,108,True,2021-10-26 09:00:32,R_3lEy0BzkIcEb9uP,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,Yes,VERY HELPFUL ND SUPPORTIVE,Yes,No,,Very satisfying,,LSE Website,,Yes,,in-person,in-person,,Excel 4a: Lookup Functions   ,Excel,,21-22,,Prod,
2021-10-26 09:48:59,2021-10-26 09:50:07,IP Address,86.183.178.128,100,68,True,2021-10-26 09:50:09,R_3HozSc7TP5bo08u,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN-GB,Very Satisfied,Staff,Fairly confident,,No,,Yes,Clearly explained,Yes,No,,Excellent,No,Recommended by a friend/colleague,,Yes,,online,,"This was the best option for this session ",Excel 4a: Lookup Functions   ,Excel,,21-22,,Prod,
2021-10-26 10:21:23,2021-10-26 10:23:18,IP Address,78.105.22.91,100,115,True,2021-10-26 10:23:19,R_cLX7RF6D47XRRZL,,,,,51.4853973388671875,-0.3050994873046875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,"Many Thanks to Kara Jessup. Very positive, nice and pedagog! Thanksa lot, really! ",No,No,,Kara Jessup.,NA,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,"Easier / faster to log in than to come ",PowerPoint 2: Formatting Slides    ,PowerPoint,,21-22,,Prod,
2021-10-26 08:58:54,2021-10-26 11:35:44,IP Address,87.75.126.99,100,9409,True,2021-10-26 11:35:46,R_2uE5IZkQob7dkpZ,,,,,53.4420928955078125,-2.153594970703125,anonymous,EN-GB,Very Satisfied,Staff,Fairly confident,,No,,Yes,Very helpful trainers,Yes,No,,Very nice and helpful,no,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,Because I was working from home today,PowerPoint 2: Formatting Slides    ,PowerPoint,,21-22,,Prod,
2021-10-26 12:00:45,2021-10-26 12:03:22,IP Address,161.23.11.18,100,156,True,2021-10-26 12:03:23,R_2usnCpJ8WUlaO3o,,,,,51.5596923828125,-0.05279541015625,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,"It was a great pleasure to be helped by Anthon, thank you again!",NA,Recommended by a friend/colleague,,Yes,,online,,I don't think -or at least I did not know- that this session was available in person,"R Fundamentals 5: Loading data and packages ",R,,21-22,https://lsecloud.sharepoint.com/:f:/s/TEAM_APD-DSL-Digital-Skills-Trainers/Enb32qhTgaZNrj--DH48fLcBMXQZrXgpjtfW2dawAVYhBQ?e=hPFNlS,DS,
2021-10-27 05:33:57,2021-10-27 05:36:30,IP Address,158.143.103.3,100,153,True,2021-10-27 05:36:32,R_3frhJgUqNIFuipG,,,,,51.4980926513671875,-0.088592529296875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,well organized,No,No,,They are pretty professional,none,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,This is because in-person one is much more effective for education like interactive questions,,PowerPoint 1: Designing Slides   ,PowerPoint,,21-22,,Prod,
2021-10-27 05:24:04,2021-10-27 05:36:46,IP Address,180.175.1.245,100,762,True,2021-10-27 05:36:47,R_1jpIhDYjhqNuewn,,,,,31.0442047119140625,121.4053955078125,anonymous,EN-GB,Satisfied,Student,Fairly confident,,No,,No,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,Online workshops are more flexible.,"R Fundamentals 2: Vectors, Functions, and Indexing ",R,,21-22,https://lsecloud.sharepoint.com/:f:/s/TEAM_APD-DSL-Digital-Skills-Trainers/EmUo-IOFzsxFjPujn5poqp4BKnYT46Eg1qoA5o1fSHr6Lw?e=ClUXO2,DS,
2021-10-27 07:04:43,2021-10-27 07:05:06,IP Address,109.175.167.1,100,22,True,2021-10-27 07:05:07,R_3dZjwpqO5N8dcBD,,,,,51.53289794921875,-0.0050048828125,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,No,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,,,Excel 4a: Lookup Functions   ,Excel,,21-22,,Prod,
2021-10-18 08:53:21,2021-10-20 08:01:01,IP Address,158.143.124.226,87,169659,False,2021-10-27 08:01:03,R_3esqarSHYhYwfxj,,,,,,,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,,Stata Fundamentals 1: Import and inspecting data ,Stata,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EU9fXeq9Mm9Ii363M_Eypf0B231Lx_NEpTkHgMGnr3SGzw?e=gwTLkK,SR,
2021-10-27 09:51:01,2021-10-27 09:52:31,IP Address,158.143.126.156,100,89,True,2021-10-27 09:52:31,R_2tgPyQKgGlfsFaP,,,,,51.5218963623046875,-0.088592529296875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,Yes,"Send the ttasks in advance and then just have those sessions for feedback, for me it is hard to fit the session to my timetable",Great,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,Because all in-person workshops were booked unfortunately,Python%20Fundamentals%201:%20Numerical%20Variables,,,,,,
2021-10-27 09:50:55,2021-10-27 09:53:08,IP Address,158.143.227.227,100,132,True,2021-10-27 09:53:08,R_2Sc6ejxpkCBVkpO,,,,,51.5074005126953125,-0.119598388671875,anonymous,EN-GB,Satisfied,Student,Very confident,,No,,No,,,Yes,"Can the tasks be shared beforehand so we can know the level of the workshop. 
Can an exercise sheet be emailed to us once we are done so we don't forget the concept and do it ourself ","Friendly ",,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,"Only the online workshop was available. Would love to do this in person ",Python Fundamentals 1: Numerical Variables,Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EXsaqVcPaK5Jq376apFBDNgBARdwUxpHm6Cn5qI088wLBw?e=UZ1ApE,DS,
2021-10-27 09:52:53,2021-10-27 09:55:51,IP Address,90.203.210.101,100,177,True,2021-10-27 09:55:51,R_BDHAlHWXxMJEQ5r,,,,,51.524505615234375,-0.1566925048828125,anonymous,EN-GB,Satisfied,Student,Fairly confident,,No,,No,,,Yes,I hope that I could have access to other worksheets as well.,really good,,Recommended by a friend/colleague,,Yes,,online,,,Python Fundamentals 1: Numerical Variables,Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EXsaqVcPaK5Jq376apFBDNgBARdwUxpHm6Cn5qI088wLBw?e=UZ1ApE,DS,
2021-10-27 09:52:53,2021-10-27 09:57:11,IP Address,158.143.210.166,100,257,True,2021-10-27 09:57:11,R_3DoMkzg2K8mVanL,,,,,51.5359954833984375,-0.092498779296875,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,Yes,,Yes,,,Yes,"The session is really hard to book, and most of people who booked havent show up, can we have the python training file right away",good,"The session is really hard to book, and most of people who booked havent show up","Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,,Python Fundamentals 1: Numerical Variables,Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EXsaqVcPaK5Jq376apFBDNgBARdwUxpHm6Cn5qI088wLBw?e=UZ1ApE,DS,
2021-10-28 07:37:20,2021-10-28 07:38:17,IP Address,158.143.8.212,100,56,True,2021-10-28 07:38:17,R_2ANpIirMaqqn8DC,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,Yes,More work.,Very helpful.,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,Easier to get help.,,Python Fundamentals 1: Numerical Variables,Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EXsaqVcPaK5Jq376apFBDNgBARdwUxpHm6Cn5qI088wLBw?e=UZ1ApE,DS,
2021-10-28 07:46:05,2021-10-28 07:47:56,IP Address,158.143.8.150,100,110,True,2021-10-28 07:47:56,R_6J4yBzwSWhlkxk5,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN-GB,Satisfied,Student,Fairly confident,,No,,Yes,useful and good to work in our own!,Yes,Yes,maybe a bit more challenging?,good,no thanks!,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,"its much better!!! you connect with other students and if you have a question you can solve it with someone live. its warmer also, you feel less alone in front of all these complicated things you sometimes dont understand",,Python Fundamentals 1: Numerical Variables,Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EXsaqVcPaK5Jq376apFBDNgBARdwUxpHm6Cn5qI088wLBw?e=UZ1ApE,DS,
2021-10-28 07:47:02,2021-10-28 07:48:12,IP Address,158.143.8.233,100,70,True,2021-10-28 07:48:14,R_1ghb71fuLi0IJdw,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,very interactive,no,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,,,Python Fundamentals 1: Numerical Variables,Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EXsaqVcPaK5Jq376apFBDNgBARdwUxpHm6Cn5qI088wLBw?e=UZ1ApE,DS,
2021-10-28 07:55:03,2021-10-28 07:56:02,IP Address,158.143.8.159,100,58,True,2021-10-28 07:56:03,R_wZXkX8sCHP1ndv3,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,Yes,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,,,Python Fundamentals 1: Numerical Variables,Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EXsaqVcPaK5Jq376apFBDNgBARdwUxpHm6Cn5qI088wLBw?e=UZ1ApE,DS,
2021-10-28 08:09:53,2021-10-28 08:12:18,IP Address,158.143.109.96,100,144,True,2021-10-28 08:12:19,R_3064xtMupy4or5G,,,,,51.5074005126953125,-0.119598388671875,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,No,,,Yes,,Everything went well.,,Email from Department Manager,,Yes,,online,,It is more convenient and I might not be able to focus as well in-person.,"R Fundamentals 1: Numerical Variables ",R,,21-22,https://lsecloud.sharepoint.com/:f:/s/TEAM_APD-DSL-Digital-Skills-Trainers/Emxx38xoB5FPvabJPeYBPrsBG7sNbQ5NANkCTRnPVPKtbg?e=MCYCbp,DS,
2021-10-28 09:55:52,2021-10-28 09:58:44,IP Address,158.143.255.236,100,172,True,2021-10-28 09:58:45,R_snbuwMY1Hhsl5BL,,,,,51.5074005126953125,-0.119598388671875,anonymous,EN-GB,Satisfied,Student,Very confident,,No,,Yes,The workshop broke R into smaller steps => Made it a lot easier to understand!,Yes,No,,"Very nice, jumped through the breakout rooms to chat with us all. ",N/A,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,In-person workshops were all booked up. Couldn't get a space in time,"R Fundamentals 1: Numerical Variables ",R,,21-22,https://lsecloud.sharepoint.com/:f:/s/TEAM_APD-DSL-Digital-Skills-Trainers/Emxx38xoB5FPvabJPeYBPrsBG7sNbQ5NANkCTRnPVPKtbg?e=MCYCbp,DS,
2021-10-28 09:58:13,2021-10-28 10:01:02,IP Address,158.143.250.173,100,169,True,2021-10-28 10:01:02,R_A1o6vc0tuuV026B,,,,,51.486297607421875,-0.1009979248046875,anonymous,EN-GB,Very Satisfied,Staff,Fairly confident,,No,,Yes,Arina was very helpful,No,No,,Great,No,Email from Department Manager,,Yes,,online,,there were no places left for the in-person session,R,,,,,,
2021-10-28 09:55:31,2021-10-28 10:01:31,IP Address,146.198.170.76,100,360,True,2021-10-28 10:01:32,R_3e96tV36YyqE7uu,,,,,51.60009765625,-0.2617034912109375,anonymous,EN-GB,Satisfied,Student,Very confident,,No,,No,,,Yes,"For the first session, I would have liked the tutor to just go through opening the software for the first time. I had a bit of trouble operating the software on initial open.","Friendly, clear with explanations and checked in with breakout rooms very often",,"Other, please describe:",MSc HRO recommendation,Yes,,online,,"The allocated time/day was not suitable for me, and lack of in-person events meant they were full very quickly.","R Fundamentals 1: Numerical Variables ",R,,21-22,https://lsecloud.sharepoint.com/:f:/s/TEAM_APD-DSL-Digital-Skills-Trainers/Emxx38xoB5FPvabJPeYBPrsBG7sNbQ5NANkCTRnPVPKtbg?e=MCYCbp,DS,
2021-10-29 04:22:47,2021-10-29 04:23:57,IP Address,158.143.8.159,100,69,True,2021-10-29 04:23:58,R_1LtaOfPMD8C1TWa,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN-GB,Very Satisfied,Staff,Fairly confident,,No,,Yes,Good data and great help from the tutors,Yes,No,,Excellent,No,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,I prefer face to face,,Excel 4b: Pivot Tables   ,Excel,,21-22,,Prod,
2021-10-22 03:38:36,2021-10-22 04:42:35,IP Address,109.175.167.1,87,3839,False,2021-10-29 04:42:37,R_2amiBT8bQyLBV8S,,,,,,,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,,Python Fundamentals 1: Numerical Variables,Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EXsaqVcPaK5Jq376apFBDNgBARdwUxpHm6Cn5qI088wLBw?e=UZ1ApE,DS,
2021-10-22 04:40:09,2021-10-22 05:17:05,IP Address,109.175.167.3,87,2215,False,2021-10-29 05:17:07,R_3CTqiGLdEDW5p8h,,,,,,,anonymous,EN-GB,Satisfied,Student,Fairly confident,,No,,No,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,,"R Fundamentals 3: Strings, Factors, and Type Conversion ",R,,21-22,https://lsecloud.sharepoint.com/:f:/s/TEAM_APD-DSL-Digital-Skills-Trainers/ElrN79ulZINElxjPz6Tx4VMBo1NWK7TEaket80nhJMPUwg?e=EjSyVn,DS,
2021-10-29 05:58:40,2021-10-29 06:05:04,IP Address,92.16.82.188,100,383,True,2021-10-29 06:05:04,R_2e2JlfVBTMISm7Q,,,,,51.3488006591796875,-0.0321044921875,anonymous,EN-GB,Satisfied,Staff,Fairly confident,,Yes,Question 1 C and finding out the 5% commission,Yes,"Trainers were very knowledgeable and helpful. I felt as though I could ask them questions when I needed extra help. I liked the fact we were doing tasks on pivot tables rather than just listening to a presentation ",Yes,Yes,"Maybe a 5 minute introduction to pivot tables and what they are best used for etc. Also I would have preferred to switch it round so the tutors show us first how to do it and then we complete the tasks after. 
Also sometimes there was some background noise making it hard to hear what was being said. I am not sure if there is a way to eliminate that so we can all hear well. ",Very helpful,N/A,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,"To Improve and refresh my excel pivot table knowledge ",Excel 4b: Pivot Tables   ,Excel,,21-22,,Prod,
2021-10-29 09:00:50,2021-10-29 09:05:23,IP Address,92.16.82.188,100,273,True,2021-10-29 09:05:24,R_2Ec1vNsSaRWfoRT,,,,,51.3488006591796875,-0.0321044921875,anonymous,EN-GB,Very Satisfied,Staff,Fairly confident,,No,,Yes,"The content was really useful for my work and the tutors were very knowledgeable ",Yes,Yes,"To be shown how to use the functionality first, and then to put it into practice with the exercise. I spent too much time trying to work it out, which meant I didnt complete the exercise","The tutors were were knowledgeable and helpful. Maybe a bit more help would have been handy during the exercise when I was unable to get it right. This meant it took me too long and I was unable to complete in the timeframe. ",No,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,"Support with Presentations ",PowerPoint 3: Professional Slides  ,PowerPoint,,21-22,,Prod,
